Date,Leg,Entry_Time,Strike,Sell_Price,Exit_Time,Exit_Price,Qty,Premium_Collected,PnL,Reason,Capital_After
2026-01-14,PE,10:43,25700,120.3,13:44,137.45,65,7819.5,-1114.75,SL Hit (25659.3 <= 25661.6),315566.0
2026-01-14,PE,14:17,25650,111.35,14:21,118.65,65,7237.75,-474.5,SL Hit (25632.7 <= 25633.6),315091.5
2026-01-14,PE,14:57,25700,123.0,15:02,139.0,65,7995.0,-1040.0,SL Hit (25649.6 <= 25653.3),314051.5
2026-01-14,CE,12:17,25750,136.25,15:16,94.1,65,8856.25,2739.75,Settlement 15:15,316791.25
2026-01-16,PE,09:57,25750,90.7,13:25,136.35,65,5895.5,-2967.25,SL Hit (25673.1 <= 25692.6),313824.0
2026-01-16,CE,10:46,25850,133.4,15:16,51.3,65,8671.0,5336.5,Settlement 15:15,319160.5
2026-01-16,PE,14:28,25700,99.5,15:16,94.15,65,6467.5,347.75,Settlement 15:15,319508.25
2026-01-19,PE,10:22,25550,93.15,10:28,110.55,65,6054.75,-1131.0,SL Hit (25499.2 <= 25507.9),318377.25
2026-01-19,CE,10:08,25550,72.15,13:51,98.75,65,4689.75,-1729.0,SL Hit (25594.1 >= 25583.8),316648.25
2026-01-19,PE,11:08,25550,75.55,15:16,50.8,65,4910.75,1608.75,Settlement 15:15,318257.0
2026-01-20,CE,09:58,25450,68.3,10:08,73.1,65,4439.5,-312.0,SL Hit (25480.6 >= 25479.1),317945.0
2026-01-20,PE,10:24,25500,60.15,11:00,70.0,65,3909.75,-640.25,SL Hit (25459.2 <= 25459.2),317304.75
2026-01-20,PE,11:57,25500,49.8,12:02,64.75,65,3237.0,-971.75,SL Hit (25457.0 <= 25458.4),316333.0
2026-01-20,PE,13:28,25400,19.95,13:33,23.2,65,1296.75,-211.25,SL Hit (25404.2 <= 25411.3),316121.75
2026-01-20,CE,12:12,25450,31.8,15:16,0.25,65,2067.0,2050.75,Settlement 15:15,318172.5
2026-01-21,CE,10:05,25150,186.0,12:37,225.3,65,12090.0,-2554.5,SL Hit (25213.0 >= 25207.8),315618.0
2026-01-21,CE,13:18,25250,178.35,15:16,115.55,65,11592.75,4082.0,Settlement 15:15,319700.0
2026-01-21,PE,11:25,25050,145.3,15:16,111.0,65,9444.5,2229.5,Settlement 15:15,321929.5
2026-01-22,PE,09:52,25400,127.4,09:55,132.05,65,8281.0,-302.25,SL Hit (25385.7 <= 25390.1),321627.25
2026-01-22,PE,11:29,25250,130.25,11:47,167.8,65,8466.25,-2440.75,SL Hit (25183.7 <= 25194.8),319186.5
2026-01-22,PE,12:11,25200,121.15,13:17,137.2,65,7874.75,-1043.25,SL Hit (25172.5 <= 25178.4),318143.25
2026-01-22,CE,10:34,25300,155.6,15:16,152.1,65,10114.0,227.5,Settlement 15:15,318370.75
2026-01-23,CE,10:04,25300,126.3,10:31,138.75,65,8209.5,-809.25,SL Hit (25319.2 >= 25308.0),317561.5
2026-01-23,PE,10:39,25300,95.5,11:38,122.1,65,6207.5,-1729.0,SL Hit (25242.0 <= 25248.0),315832.5
2026-01-23,PE,12:47,25200,77.8,13:00,86.6,65,5057.0,-572.0,SL Hit (25191.8 <= 25196.4),315260.5
2026-01-23,PE,14:17,25050,89.25,14:22,101.55,65,5801.25,-799.5,SL Hit (25042.5 <= 25044.9),314461.0
2026-01-23,CE,10:57,25300,112.4,15:16,38.8,65,7306.0,4784.0,Settlement 15:15,319245.0
2026-01-27,CE,10:13,25100,101.4,10:17,131.15,65,6591.0,-1933.75,SL Hit (25165.9 >= 25152.0),317311.25
2026-01-27,PE,10:24,25150,60.25,10:41,126.75,65,3916.25,-4322.5,SL Hit (25055.8 <= 25072.4),312988.75
2026-01-27,CE,10:49,25050,71.7,15:11,118.4,65,4660.5,-3035.5,SL Hit (25168.5 >= 25163.1),309953.25
2026-01-27,PE,11:25,25050,73.85,15:16,0.1,65,4800.25,4793.75,Settlement 15:15,314747.0
2026-01-28,CE,10:15,25250,254.05,11:04,287.8,65,16513.25,-2193.75,SL Hit (25321.0 >= 25317.1),312553.25
2026-01-28,PE,10:42,25300,221.1,13:23,234.15,65,14371.5,-848.25,SL Hit (25231.7 <= 25232.8),311705.0
2026-01-28,CE,11:45,25300,247.75,15:16,248.5,65,16103.75,-48.75,Settlement 15:15,311656.25
2026-01-28,PE,14:33,25250,209.05,15:16,159.6,65,13588.25,3214.25,Settlement 15:15,314870.5
2026-01-29,CE,10:03,25200,213.45,11:07,241.5,65,13874.25,-1823.25,SL Hit (25250.6 >= 25246.7),313047.25
2026-01-29,CE,11:57,25250,209.55,12:09,220.0,65,13620.75,-679.25,SL Hit (25283.7 >= 25274.6),312368.0
2026-01-29,CE,14:11,25400,206.6,14:31,227.2,65,13429.0,-1339.0,SL Hit (25444.8 >= 25444.0),311029.0
2026-01-29,PE,10:19,25200,191.25,15:16,93.6,65,12431.25,6347.25,Settlement 15:15,317376.25
2026-01-30,PE,10:49,25300,193.85,11:08,203.8,65,12600.25,-646.75,SL Hit (25277.5 <= 25279.8),316729.5
2026-01-30,PE,12:17,25300,202.6,13:15,244.7,65,13169.0,-2736.5,SL Hit (25229.5 <= 25242.5),313993.0
2026-01-30,CE,11:20,25250,209.25,13:54,259.0,65,13601.25,-3233.75,SL Hit (25329.6 >= 25310.9),310759.25
2026-01-30,CE,14:37,25350,204.45,14:58,205.85,65,13289.25,-91.0,SL Hit (25357.2 >= 25356.8),310668.25
2026-01-30,CE,15:07,25300,221.8,15:16,230.55,65,14417.0,-568.75,Settlement 15:15,310099.5
2026-01-30,PE,13:47,25300,200.45,15:16,155.0,65,13029.25,2954.25,Settlement 15:15,313053.75
2026-02-01,CE,11:05,25350,216.3,11:08,231.5,65,14059.5,-988.0,SL Hit (25404.1 >= 25385.6),312065.75
2026-02-01,PE,09:50,25300,188.3,11:45,192.75,65,12239.5,-289.25,SL Hit (25287.4 <= 25293.2),311776.5
2026-02-01,PE,12:11,25250,162.8,12:12,189.0,65,10582.0,-1703.0,SL Hit (25215.0 <= 25220.7),310073.5
2026-02-01,PE,13:07,25100,192.95,14:49,259.7,65,12541.75,-4338.75,SL Hit (24967.1 <= 24973.0),305734.75
2026-02-01,CE,11:50,25300,218.0,15:16,25.85,65,14170.0,12489.75,Settlement 15:15,318224.5
2026-02-02,PE,09:58,24850,145.85,10:00,149.95,65,9480.25,-266.5,SL Hit (24852.5 <= 24853.4),317958.0
2026-02-02,PE,10:37,24850,127.6,10:55,168.85,65,8294.0,-2681.25,SL Hit (24793.8 <= 24796.0),315276.75
2026-02-02,CE,10:11,24850,123.9,13:07,186.05,65,8053.5,-4039.75,SL Hit (24959.9 >= 24957.4),311237.0
2026-02-02,CE,13:26,24900,92.95,14:48,156.15,65,6041.75,-4108.0,SL Hit (24993.9 >= 24984.3),307129.0
2026-02-02,PE,11:50,24850,121.45,15:16,25.55,65,7894.25,6233.5,Settlement 15:15,313362.5
2026-02-03,CE,09:48,25750,110.05,10:34,133.25,65,7153.25,-1508.0,SL Hit (25810.3 >= 25808.0),311854.5
2026-02-03,CE,10:54,25750,96.5,11:33,141.1,65,6272.5,-2899.0,SL Hit (25851.5 >= 25837.5),308955.5
2026-02-03,CE,12:08,25850,58.15,15:16,0.15,65,3779.75,3770.0,Settlement 15:15,312725.5
2026-02-03,PE,10:29,25750,104.45,15:16,20.15,65,6789.25,5479.5,Settlement 15:15,318205.0
2026-02-04,PE,11:09,25750,163.55,11:10,169.45,65,10630.75,-383.5,SL Hit (25727.1 <= 25736.3),317821.5
2026-02-04,CE,10:31,25750,176.25,14:14,194.65,65,11456.25,-1196.0,SL Hit (25790.9 >= 25790.7),316625.5
2026-02-04,CE,14:51,25800,165.2,15:16,162.85,65,10738.0,152.75,Settlement 15:15,316778.25
2026-02-04,PE,11:47,25700,152.1,15:16,114.0,65,9886.5,2476.5,Settlement 15:15,319254.75
2026-02-05,CE,11:02,25650,142.9,11:08,151.2,65,9288.5,-539.5,SL Hit (25659.1 >= 25656.4),318715.25
2026-02-05,PE,10:17,25650,134.3,12:21,149.75,65,8729.5,-1004.25,SL Hit (25611.8 <= 25613.9),317711.0
2026-02-05,PE,13:08,25650,133.85,13:29,149.55,65,8700.25,-1020.5,SL Hit (25612.3 <= 25616.8),316690.5
2026-02-05,CE,11:54,25650,144.3,15:16,134.2,65,9379.5,656.5,Settlement 15:15,317347.0
2026-02-05,PE,14:40,25600,116.0,15:16,109.8,65,7540.0,403.0,Settlement 15:15,317750.0
2026-02-06,CE,10:17,25550,108.25,10:22,117.2,65,7036.25,-581.75,SL Hit (25554.8 >= 25552.5),317168.25
2026-02-06,PE,11:28,25600,115.35,12:31,125.3,65,7497.75,-646.75,SL Hit (25553.2 <= 25554.6),316521.5
2026-02-06,CE,12:13,25600,117.4,14:44,137.2,65,7631.0,-1287.0,SL Hit (25651.8 >= 25651.7),315234.5
2026-02-06,PE,13:09,25550,96.5,15:16,54.6,65,6272.5,2723.5,Settlement 15:15,317958.0
2026-02-09,CE,10:16,25800,92.65,10:36,103.7,65,6022.25,-718.25,SL Hit (25832.5 >= 25830.7),317239.75
2026-02-09,CE,11:18,25850,87.95,15:01,78.45,65,5716.75,617.5,SL Hit (25866.2 >= 25865.9),317857.25
2026-02-09,PE,10:49,25850,73.75,15:16,65.5,65,4793.75,536.25,Settlement 15:15,318393.5
2026-02-10,CE,09:56,25950,43.25,10:06,47.45,65,2811.25,-273.0,SL Hit (25961.5 >= 25960.0),318120.5
2026-02-10,PE,10:21,25950,38.0,11:37,37.2,65,2470.0,52.0,SL Hit (25943.6 <= 25943.7),318172.5
2026-02-10,CE,11:27,25950,34.9,12:17,36.8,65,2268.5,-123.5,SL Hit (25969.3 >= 25966.4),318049.0
2026-02-10,PE,12:06,25950,25.65,13:22,32.75,65,1667.25,-461.5,SL Hit (25936.3 <= 25944.3),317587.5
2026-02-10,PE,13:55,25950,39.35,13:57,46.15,65,2557.75,-442.0,SL Hit (25915.5 <= 25915.6),317145.5
2026-02-10,CE,13:26,25950,19.65,15:16,0.15,65,1277.25,1267.5,Settlement 15:15,318413.0
2026-02-11,PE,10:34,25950,102.9,12:34,117.75,65,6688.5,-965.25,SL Hit (25926.8 <= 25933.2),317447.75
2026-02-11,CE,11:04,25950,149.85,15:16,132.7,65,9740.25,1114.75,Settlement 15:15,318562.5
2026-02-11,PE,13:23,25950,119.4,15:16,110.75,65,7761.0,562.25,Settlement 15:15,319124.75
2026-02-12,CE,10:12,25850,136.75,10:13,140.6,65,8888.75,-250.25,SL Hit (25878.9 >= 25874.2),318874.5
2026-02-12,PE,10:02,25850,94.2,11:22,104.05,65,6123.0,-640.25,SL Hit (25827.9 <= 25833.3),318234.25
2026-02-12,CE,10:55,25850,126.45,13:25,125.75,65,8219.25,45.5,SL Hit (25869.7 >= 25864.6),318279.75
2026-02-12,PE,12:37,25850,96.3,13:48,99.75,65,6259.5,-224.25,SL Hit (25827.0 <= 25830.4),318055.5
2026-02-12,PE,14:26,25850,103.35,14:43,109.55,65,6717.75,-403.0,SL Hit (25804.8 <= 25805.9),317652.5
2026-02-12,CE,13:54,25800,137.75,15:16,129.65,65,8953.75,526.5,Settlement 15:15,318179.0
2026-02-13,CE,10:20,25550,118.45,10:27,122.35,65,7699.25,-253.5,SL Hit (25551.8 >= 25551.6),317925.5
2026-02-13,PE,10:41,25550,83.15,11:36,98.65,65,5404.75,-1007.5,SL Hit (25528.2 <= 25528.8),316918.0
2026-02-13,CE,10:52,25550,121.75,12:26,126.95,65,7913.75,-338.0,SL Hit (25589.1 >= 25586.2),316580.0
2026-02-13,PE,12:10,25550,85.45,12:56,87.75,65,5554.25,-149.5,SL Hit (25547.7 <= 25548.3),316430.5
2026-02-13,CE,13:09,25550,111.7,13:11,115.55,65,7260.5,-250.25,SL Hit (25567.3 >= 25566.4),316180.25
2026-02-13,PE,13:20,25550,80.55,13:47,106.0,65,5235.75,-1654.25,SL Hit (25516.2 <= 25523.6),314526.0
2026-02-16,CE,10:57,25500,101.6,11:17,110.95,65,6604.0,-607.75,SL Hit (25537.6 >= 25537.4),313918.25
2026-02-16,CE,11:32,25500,103.9,12:10,112.95,65,6753.5,-588.25,SL Hit (25548.1 >= 25544.4),313330.0
2026-02-16,CE,12:52,25550,90.1,14:27,108.3,65,5856.5,-1183.0,SL Hit (25596.0 >= 25592.5),312147.0
2026-02-16,PE,10:07,25500,72.55,15:16,27.1,65,4715.75,2954.25,Settlement 15:15,315101.25
2026-02-17,PE,10:15,25650,41.25,10:47,48.65,65,2681.25,-481.0,SL Hit (25648.7 <= 25653.7),314620.25
2026-02-17,CE,10:55,25650,47.25,11:33,89.35,65,3071.25,-2736.5,SL Hit (25719.8 >= 25707.9),311883.75
2026-02-17,CE,12:07,25750,32.3,12:19,35.9,65,2099.5,-234.0,SL Hit (25742.1 >= 25742.1),311649.75
2026-02-17,CE,13:06,25750,23.15,13:09,35.9,65,1504.75,-828.75,SL Hit (25759.5 >= 25758.6),310821.0
2026-02-17,PE,11:21,25700,50.5,15:16,0.15,65,3282.5,3272.75,Settlement 15:15,314093.75
2026-02-18,PE,11:11,25700,126.05,11:17,132.35,65,8193.25,-409.5,SL Hit (25686.5 <= 25688.6),313684.25
2026-02-18,CE,10:04,25650,159.65,13:22,193.65,65,10377.25,-2210.0,SL Hit (25750.8 >= 25747.3),311474.25
2026-02-18,CE,13:57,25700,149.45,14:11,168.0,65,9714.25,-1205.75,SL Hit (25747.4 >= 25746.7),310268.5
2026-02-18,PE,11:37,25700,122.05,15:16,80.6,65,7933.25,2694.25,Settlement 15:15,312962.75
2026-02-19,PE,13:15,25600,137.35,13:33,146.6,65,8927.75,-601.25,SL Hit (25579.4 <= 25580.7),312361.5
2026-02-19,PE,14:21,25600,139.4,14:43,171.15,65,9061.0,-2063.75,SL Hit (25530.5 <= 25539.7),310297.75
2026-02-19,CE,10:18,25750,134.9,15:16,43.1,65,8768.5,5967.0,Settlement 15:15,316264.75
2026-02-20,CE,10:11,25500,138.35,10:18,160.8,65,8992.75,-1459.25,SL Hit (25537.1 >= 25528.1),314805.5
2026-02-20,CE,11:57,25600,147.95,12:16,152.15,65,9616.75,-273.0,SL Hit (25617.5 >= 25613.6),314532.5
2026-02-20,CE,12:48,25600,153.85,15:16,118.7,65,10000.25,2284.75,Settlement 15:15,316817.25
2026-02-20,PE,10:29,25550,125.95,15:16,111.65,65,8186.75,929.5,Settlement 15:15,317746.75
2026-02-23,PE,11:05,25700,110.25,11:48,125.5,65,7166.25,-991.25,SL Hit (25647.0 <= 25649.1),316755.5
2026-02-23,PE,12:22,25650,90.7,12:25,93.45,65,5895.5,-178.75,SL Hit (25651.3 <= 25654.3),316576.75
2026-02-23,PE,12:47,25650,83.65,13:02,104.85,65,5437.25,-1378.0,SL Hit (25634.2 <= 25634.3),315198.75
2026-02-23,CE,09:56,25750,99.5,15:16,67.9,65,6467.5,2054.0,Settlement 15:15,317252.75
2026-02-24,PE,11:16,25500,49.1,12:03,68.4,65,3191.5,-1254.5,SL Hit (25459.0 <= 25463.5),315998.25
2026-02-24,PE,13:15,25400,28.5,13:29,47.9,65,1852.5,-1261.0,SL Hit (25379.0 <= 25395.8),314737.25
2026-02-24,CE,10:19,25500,56.85,15:16,0.1,65,3695.25,3688.75,Settlement 15:15,318426.0
2026-02-24,PE,14:01,25400,43.85,15:16,0.1,65,2850.25,2843.75,Settlement 15:15,321269.75
2026-02-25,PE,10:11,25600,112.6,12:33,148.2,65,7319.0,-2314.0,SL Hit (25555.5 <= 25566.7),318955.75
2026-02-25,CE,10:50,25600,175.55,15:16,104.6,65,11410.75,4611.75,Settlement 15:15,323567.5
2026-02-25,PE,14:23,25500,145.25,15:16,145.3,65,9441.25,-3.25,Settlement 15:15,323564.25
2026-02-26,PE,10:51,25550,120.0,10:55,131.7,65,7800.0,-760.5,SL Hit (25519.7 <= 25521.6),322803.75
2026-02-26,PE,11:28,25550,111.5,11:39,134.8,65,7247.5,-1514.5,SL Hit (25502.8 <= 25505.4),321289.25
2026-02-26,PE,12:45,25450,124.0,12:55,132.0,65,8060.0,-520.0,SL Hit (25423.5 <= 25425.9),320769.25
2026-02-26,CE,10:00,25500,150.05,15:16,126.55,65,9753.25,1527.5,Settlement 15:15,322296.75
2026-02-27,PE,11:12,25350,116.25,11:31,133.05,65,7556.25,-1092.0,SL Hit (25297.3 <= 25299.9),321204.75
2026-02-27,PE,12:04,25300,100.05,12:08,108.1,65,6503.25,-523.25,SL Hit (25292.5 <= 25293.1),320681.5
2026-02-27,CE,10:10,25350,101.35,14:00,106.25,65,6587.75,-318.5,SL Hit (25351.3 >= 25349.9),320363.0
2026-02-27,PE,12:34,25300,108.75,15:00,127.45,65,7068.75,-1215.5,SL Hit (25239.2 <= 25268.5),319147.5
2026-02-27,CE,14:31,25300,108.6,15:16,69.45,65,7059.0,2544.75,Settlement 15:15,321692.25
2026-03-02,PE,11:49,24800,53.55,11:53,63.7,65,3480.75,-659.75,SL Hit (24795.1 <= 24797.8),321032.5
2026-03-02,CE,09:57,24950,74.45,15:16,0.25,65,4839.25,4823.0,Settlement 15:15,325855.5
2026-03-02,PE,14:15,24750,59.2,15:16,0.2,65,3848.0,3835.0,Settlement 15:15,329690.5
2026-03-04,CE,11:35,24350,334.25,13:11,374.65,65,21726.25,-2626.0,SL Hit (24450.9 >= 24439.5),327064.5
2026-03-04,CE,13:58,24450,309.25,14:07,331.35,65,20101.25,-1436.5,SL Hit (24472.0 >= 24462.5),325628.0
2026-03-04,PE,10:18,24400,305.0,15:16,279.5,65,19825.0,1657.5,Settlement 15:15,327285.5
2026-03-05,CE,10:29,24550,245.0,10:42,286.95,65,15925.0,-2726.75,SL Hit (24643.2 >= 24633.6),324558.75
2026-03-05,CE,11:33,24650,217.25,12:33,230.45,65,14121.25,-858.0,SL Hit (24663.5 >= 24661.9),323700.75
2026-03-05,CE,12:51,24650,218.35,13:31,230.1,65,14192.75,-763.75,SL Hit (24665.0 >= 24664.0),322937.0
2026-03-05,PE,10:49,24650,235.0,14:17,274.4,65,15275.0,-2561.0,SL Hit (24540.2 <= 24542.1),320376.0
2026-03-05,PE,14:30,24600,214.05,15:16,159.25,65,13913.25,3562.0,Settlement 15:15,323938.0
2026-03-06,PE,11:10,24650,217.5,13:52,248.3,65,14137.5,-2002.0,SL Hit (24573.7 <= 24576.2),321936.0
2026-03-06,PE,14:14,24600,219.5,14:42,243.35,65,14267.5,-1550.25,SL Hit (24545.2 <= 24546.5),320385.75
2026-03-06,CE,10:03,24650,208.4,15:16,133.0,65,13546.0,4901.0,Settlement 15:15,325286.75
2026-03-09,CE,11:13,23800,221.35,11:37,267.3,65,14387.75,-2986.75,SL Hit (23893.0 >= 23890.9),322300.0
2026-03-09,CE,12:11,23850,205.55,12:57,246.4,65,13360.75,-2655.25,SL Hit (23908.3 >= 23906.5),319644.75
2026-03-09,CE,13:20,23900,218.05,13:33,244.75,65,14173.25,-1735.5,SL Hit (23932.0 >= 23929.5),317909.25
2026-03-09,PE,10:13,23800,212.55,15:16,103.2,65,13815.75,7107.75,Settlement 15:15,325017.0
2026-03-10,CE,11:54,24200,69.9,14:09,108.05,65,4543.5,-2479.75,SL Hit (24276.8 >= 24274.4),322537.25
2026-03-10,CE,14:44,24200,47.75,14:49,81.85,65,3103.75,-2216.5,SL Hit (24265.8 >= 24249.3),320320.75
2026-03-10,PE,10:21,24200,82.85,15:16,0.1,65,5385.25,5378.75,Settlement 15:15,325699.5
2026-03-11,PE,10:33,24150,275.6,10:35,289.9,65,17914.0,-929.5,SL Hit (24097.4 <= 24107.2),324770.0
2026-03-11,PE,13:34,24000,308.05,14:18,340.55,65,20023.25,-2112.5,SL Hit (23909.7 <= 23910.2),322657.5
2026-03-11,PE,14:34,23900,281.5,14:59,310.05,65,18297.5,-1855.75,SL Hit (23872.4 <= 23886.5),320801.75
2026-03-11,CE,10:04,24150,280.85,15:16,171.15,65,18255.25,7130.5,Settlement 15:15,327932.25
2026-03-12,PE,10:05,23650,269.25,10:17,298.4,65,17501.25,-1894.75,SL Hit (23595.0 <= 23595.8),326037.5
2026-03-12,CE,11:24,23700,282.05,13:33,335.15,65,18333.25,-3451.5,SL Hit (23810.8 >= 23789.0),322586.0
2026-03-12,CE,14:00,23750,262.85,15:16,213.85,65,17085.25,3185.0,Settlement 15:15,325771.0
2026-03-12,PE,10:30,23650,268.8,15:16,248.15,65,17472.0,1342.25,Settlement 15:15,327113.25
2026-03-13,PE,10:33,23350,240.6,12:22,269.0,65,15639.0,-1846.0,SL Hit (23291.5 <= 23304.3),325267.25
2026-03-13,PE,14:26,23200,243.2,14:56,277.5,65,15808.0,-2229.5,SL Hit (23150.2 <= 23158.1),323037.75
2026-03-13,CE,10:02,23350,259.15,15:16,149.15,65,16844.75,7150.0,Settlement 15:15,330187.75
2026-03-16,CE,10:04,23200,180.9,14:22,208.75,65,11758.5,-1810.25,SL Hit (23291.2 >= 23280.8),328377.5
2026-03-16,CE,15:06,23450,149.6,15:16,119.45,65,9724.0,1959.75,Settlement 15:15,330337.25
2026-03-16,PE,11:25,23150,165.95,15:16,77.05,65,10786.75,5778.5,Settlement 15:15,336115.75
2026-03-17,PE,10:08,23500,71.45,10:36,106.6,65,4644.25,-2284.75,SL Hit (23448.8 <= 23456.1),333831.0
2026-03-17,PE,10:57,23500,61.95,11:15,99.7,65,4026.75,-2453.75,SL Hit (23455.8 <= 23459.4),331377.25
2026-03-17,CE,10:38,23500,57.25,14:12,101.95,65,3721.25,-2905.5,SL Hit (23598.7 >= 23596.6),328471.75
2026-03-17,PE,12:52,23450,47.35,15:16,0.05,65,3077.75,3074.5,Settlement 15:15,331546.25
2026-03-18,PE,09:54,23700,211.4,09:56,228.6,65,13741.0,-1118.0,SL Hit (23684.0 <= 23698.3),330428.25
2026-03-18,CE,10:14,23650,236.65,10:18,256.85,65,15382.25,-1313.0,SL Hit (23703.8 >= 23700.6),329115.25
2026-03-18,CE,12:18,23800,215.8,13:15,224.75,65,14027.0,-581.75,SL Hit (23806.3 >= 23803.7),328533.5
2026-03-18,CE,14:10,23850,204.75,14:25,215.35,65,13308.75,-689.0,SL Hit (23855.5 >= 23854.1),327844.5
2026-03-18,PE,10:29,23700,213.5,15:16,188.45,65,13877.5,1628.25,Settlement 15:15,329472.75
2026-03-19,CE,10:20,23250,220.45,10:26,236.75,65,14329.25,-1059.5,SL Hit (23276.3 >= 23272.9),328413.25
2026-03-19,PE,10:34,23250,237.75,13:14,272.35,65,15453.75,-2249.0,SL Hit (23200.2 <= 23204.2),326164.25
2026-03-19,PE,13:44,23200,245.5,13:57,271.25,65,15957.5,-1673.75,SL Hit (23160.6 <= 23168.5),324490.5
2026-03-19,CE,11:10,23250,228.25,15:16,146.8,65,14836.25,5294.25,Settlement 15:15,329784.75
2026-03-20,CE,10:23,23250,243.15,10:30,252.4,65,15804.75,-601.25,SL Hit (23265.2 >= 23262.0),329183.5
2026-03-20,CE,11:07,23300,238.05,11:21,266.2,65,15473.25,-1829.75,SL Hit (23341.8 >= 23320.3),327353.75
2026-03-20,PE,10:48,23300,246.85,11:53,258.9,65,16045.25,-783.25,SL Hit (23251.9 <= 23255.8),326570.5
2026-03-20,PE,13:07,23250,243.5,13:50,265.75,65,15827.5,-1446.25,SL Hit (23202.5 <= 23203.7),325124.25
2026-03-20,PE,14:08,23200,234.4,14:22,259.2,65,15236.0,-1612.0,SL Hit (23170.8 <= 23188.5),323512.25
2026-03-20,CE,11:59,23250,237.8,15:16,171.35,65,15457.0,4319.25,Settlement 15:15,327831.5
2026-03-23,PE,10:39,22550,223.85,10:51,247.25,65,14550.25,-1521.0,SL Hit (22515.5 <= 22525.8),326310.5
2026-03-23,PE,11:12,22550,222.7,12:24,270.05,65,14475.5,-3077.75,SL Hit (22489.5 <= 22496.6),323232.75
2026-03-23,PE,12:42,22500,221.7,13:11,245.7,65,14410.5,-1560.0,SL Hit (22476.3 <= 22478.1),321672.75
2026-03-23,CE,10:02,22600,229.65,15:16,150.35,65,14927.25,5154.5,Settlement 15:15,326827.25
2026-03-24,PE,10:26,22750,100.3,10:34,140.75,65,6519.5,-2629.25,SL Hit (22667.8 <= 22670.0),324198.0
2026-03-24,CE,10:41,22650,85.75,11:53,164.75,65,5573.75,-5135.0,SL Hit (22791.6 >= 22789.0),319063.0
2026-03-24,CE,13:08,22950,75.45,13:30,122.3,65,4904.25,-3045.25,SL Hit (23034.2 >= 23023.5),316017.75
2026-03-24,CE,13:53,23000,53.75,15:16,0.1,65,3493.75,3487.25,Settlement 15:15,319505.0
2026-03-24,PE,11:23,22700,78.65,15:16,0.1,65,5112.25,5105.75,Settlement 15:15,324610.75
2026-03-25,CE,10:09,23300,286.5,10:11,294.6,65,18622.5,-526.5,SL Hit (23302.0 >= 23299.3),324084.25
2026-03-25,CE,11:28,23400,291.85,12:15,314.3,65,18970.25,-1459.25,SL Hit (23441.5 >= 23440.7),322625.0
2026-03-25,CE,13:00,23400,271.5,15:16,225.6,65,17647.5,2983.5,Settlement 15:15,325608.5
2026-03-25,PE,09:49,23250,281.35,15:16,253.3,65,18287.75,1823.25,Settlement 15:15,327431.75
2026-03-27,PE,10:33,23000,233.25,10:54,262.85,65,15161.25,-1924.0,SL Hit (22952.1 <= 22962.0),325507.75
2026-03-27,PE,11:56,22950,232.6,12:00,238.8,65,15119.0,-403.0,SL Hit (22937.0 <= 22938.0),325104.75
2026-03-27,PE,12:31,22950,226.4,14:06,243.5,65,14716.0,-1111.5,SL Hit (22903.5 <= 22904.0),323993.25
2026-03-27,CE,10:00,23000,253.5,15:16,130.2,65,16477.5,8014.5,Settlement 15:15,332007.75
2026-03-30,PE,11:41,22500,79.25,13:49,87.8,65,5151.25,-555.75,SL Hit (22448.0 <= 22451.2),331452.0
2026-03-30,CE,10:14,22600,97.0,15:16,0.1,65,6305.0,6298.5,Settlement 15:15,337750.5
2026-04-01,PE,09:56,22900,297.45,10:25,340.1,65,19334.25,-2772.25,SL Hit (22800.2 <= 22813.6),334978.25
2026-04-01,PE,11:36,22800,293.5,11:48,311.25,65,19077.5,-1153.75,SL Hit (22755.2 <= 22757.8),333824.5
2026-04-01,PE,12:18,22850,282.4,13:30,308.9,65,18356.0,-1722.5,SL Hit (22788.3 <= 22790.9),332102.0
2026-04-01,CE,10:20,22900,308.95,15:16,219.4,65,20081.75,5820.75,Settlement 15:15,337922.75
2026-04-02,PE,10:44,22200,286.0,10:47,299.7,65,18590.0,-890.5,SL Hit (22195.1 <= 22205.0),337032.25
2026-04-02,CE,10:01,22250,300.3,11:57,313.75,65,19519.5,-874.25,SL Hit (22277.9 >= 22271.7),336158.0
2026-04-02,CE,12:24,22250,298.7,12:26,309.3,65,19415.5,-689.0,SL Hit (22281.2 >= 22275.6),335469.0
2026-04-02,CE,14:46,22650,277.0,15:07,304.35,65,18005.0,-1777.75,SL Hit (22721.8 >= 22718.2),333691.25
2026-04-02,PE,11:41,22250,304.65,15:16,114.9,65,19802.25,12333.75,Settlement 15:15,346025.0
2026-04-06,PE,10:10,22600,207.0,11:11,226.1,65,13455.0,-1241.5,SL Hit (22551.7 <= 22555.6),344783.5
2026-04-06,CE,10:56,22650,202.8,11:56,235.25,65,13182.0,-2109.25,SL Hit (22706.7 >= 22671.2),342674.25
2026-04-06,CE,13:45,22850,210.0,14:12,236.55,65,13650.0,-1725.75,SL Hit (22906.2 >= 22902.2),340948.5
2026-04-06,CE,15:00,22950,177.45,15:01,189.8,65,11534.25,-802.75,SL Hit (22951.2 >= 22930.9),340145.75
2026-04-06,PE,11:25,22600,198.0,15:16,63.55,65,12870.0,8739.25,Settlement 15:15,348885.0
