Date,Leg,Entry_Time,Strike,Sell_Price,Exit_Time,Exit_Price,Qty,Premium_Collected,PnL,Reason,Capital_After,Spot_945,Slope_CE,Slope_PE
2025-10-10,PE,09:45,25300,76.4,15:15,52.85,65,4966.0,1530.75,Settlement 15:15,244303.25,25276.75,43.05,-49.05
2025-10-13,CE,09:45,25200,88.05,15:15,84.1,65,5723.25,256.75,Settlement 15:15,244560.0,25215.45,-12.65,9.2
2025-10-14,CE,09:45,25250,55.3,15:15,0.05,65,3594.5,3591.25,Settlement 15:15,248151.25,25236.6,-24.9,15.35
2025-10-15,PE,09:45,25250,93.4,15:15,53.7,65,6071.0,2580.5,Settlement 15:15,250731.75,25237.65,-0.4,-3.45
2025-10-16,PE,09:45,25450,81.4,15:15,41.05,65,5291.0,2622.75,Settlement 15:15,253354.5,25433.6,3.8,-4.25
2025-10-17,PE,09:45,25600,73.4,09:49,92.25,65,4771.0,-1225.25,SL Hit (92.25 >= 88.08),252129.25,25609.6,37.1,-38.0
2025-10-20,CE,09:45,25850,62.1,10:46,77.25,65,4036.5,-984.75,SL Hit (77.25 >= 74.52),251144.5,25836.25,-47.55,37.5
2025-10-23,PE,09:45,26100,104.05,13:58,131.15,65,6763.25,-1761.5,SL Hit (131.15 >= 124.86),249383.0,26082.3,32.45,-21.75
2025-10-24,CE,09:45,25900,138.65,15:15,60.25,65,9012.25,5096.0,Settlement 15:15,254479.0,25884.95,-4.35,0.4
2025-10-27,PE,09:45,25950,62.15,15:15,48.8,65,4039.75,867.75,Settlement 15:15,255346.75,25939.45,54.85,-36.55
2025-10-28,PE,09:45,26000,42.95,09:52,59.85,65,2791.75,-1098.5,SL Hit (59.85 >= 51.54),254248.25,26020.75,9.65,-16.0
2025-10-29,CE,09:45,26000,182.3,10:29,219.6,65,11849.5,-2424.5,SL Hit (219.60 >= 218.76),251823.75,25987.25,-21.7,10.45
2025-10-30,CE,09:45,25900,164.4,15:15,144.25,65,10686.0,1309.75,Settlement 15:15,253133.5,25913.75,-53.65,40.55
2025-10-31,PE,09:45,25900,77.1,10:07,95.15,65,5011.5,-1173.25,SL Hit (95.15 >= 92.52),251960.25,25921.2,54.75,-51.8
2025-11-03,PE,09:45,25750,82.6,15:15,55.15,65,5369.0,1784.25,Settlement 15:15,253744.5,25732.5,14.0,-19.25
2025-11-04,CE,09:45,25700,61.0,15:15,0.1,65,3965.0,3958.5,Settlement 15:15,257703.0,25711.5,-51.6,12.7
2025-11-06,CE,09:45,25600,155.45,15:15,84.05,65,10104.25,4641.0,Settlement 15:15,262344.0,25612.25,-33.35,16.4
2025-11-07,CE,09:45,25350,115.35,11:13,142.3,65,7497.75,-1751.75,SL Hit (142.30 >= 138.42),260592.25,25352.5,-21.75,9.8
2025-11-10,CE,09:45,25550,82.35,09:48,103.75,65,5352.75,-1391.0,SL Hit (103.75 >= 98.82),259201.25,25551.05,-26.0,20.0
2025-11-11,CE,09:45,25550,39.7,12:28,54.25,65,2580.5,-945.75,SL Hit (54.25 >= 47.64),258255.5,25525.4,-64.95,35.25
2025-11-12,CE,09:45,25850,160.65,12:30,195.15,65,10442.25,-2242.5,SL Hit (195.15 >= 192.78),256013.0,25846.5,-7.55,4.4
2025-11-13,PE,09:45,25850,100.9,15:15,96.65,65,6558.5,276.25,Settlement 15:15,256289.25,25870.4,22.55,-13.35
2025-11-14,PE,09:45,25850,103.7,09:52,125.25,65,6740.5,-1400.75,SL Hit (125.25 >= 124.44),254888.5,25860.25,11.85,-23.1
2025-11-17,PE,09:45,25950,61.15,10:28,75.15,65,3974.75,-910.0,SL Hit (75.15 >= 73.38),253978.5,25965.5,13.0,-20.5
2025-11-18,PE,09:45,25950,50.75,09:48,61.5,65,3298.75,-698.75,SL Hit (61.50 >= 60.90),253279.75,25953.9,-2.95,-14.6
2025-11-19,PE,09:45,25900,127.15,15:15,79.25,65,8264.75,3113.5,Settlement 15:15,256393.25,25909.15,3.45,-15.8
2025-11-20,CE,09:45,26100,131.3,10:48,160.6,65,8534.5,-1904.5,SL Hit (160.60 >= 157.56),254488.75,26078.75,-16.65,23.5
2025-11-21,CE,09:45,26100,126.0,12:50,152.25,65,8190.0,-1706.25,SL Hit (152.25 >= 151.20),252782.5,26117.25,-12.0,4.35
2025-11-24,CE,09:45,26050,106.45,09:51,128.6,65,6919.25,-1439.75,SL Hit (128.60 >= 127.74),251342.75,26071.95,-29.95,14.55
2025-11-25,PE,09:45,25950,42.35,10:57,51.5,65,2752.75,-594.75,SL Hit (51.50 >= 50.82),250748.0,25968.65,2.7,-20.95
2025-11-26,PE,09:45,26050,93.3,15:15,72.0,65,6064.5,1384.5,Settlement 15:15,252132.5,26041.15,4.6,-75.1
2025-11-27,CE,09:45,26250,135.7,10:02,167.55,65,8820.5,-2070.25,SL Hit (167.55 >= 162.84),250062.25,26233.0,-2.75,6.5
2025-11-28,PE,09:45,26200,80.1,15:15,70.85,65,5206.5,601.25,Settlement 15:15,250663.5,26215.2,1.6,-10.45
2025-12-01,CE,09:45,26300,75.2,15:15,24.05,65,4888.0,3324.75,Settlement 15:15,253988.25,26282.6,-11.05,5.85
2025-12-02,CE,09:45,26100,77.25,09:49,101.4,65,5021.25,-1569.75,SL Hit (101.40 >= 92.70),252418.5,26086.4,-21.45,-2.05
2025-12-03,CE,09:45,25950,153.5,15:15,162.7,65,9977.5,-598.0,Settlement 15:15,251820.5,25941.4,-41.6,30.95
2025-12-04,CE,09:45,26050,114.8,09:46,141.55,65,7462.0,-1738.75,SL Hit (141.55 >= 137.76),250081.75,26025.2,-9.15,-1.35
2025-12-05,PE,09:45,26050,88.7,15:15,28.3,65,5765.5,3926.0,Settlement 15:15,254007.75,26046.1,7.2,-10.55
2025-12-08,CE,09:45,26100,97.8,15:15,17.75,65,6357.0,5203.25,Settlement 15:15,259211.0,26122.15,-21.55,11.2
2025-12-09,CE,09:45,25750,67.75,10:15,81.35,65,4403.75,-884.0,SL Hit (81.35 >= 81.30),258327.0,25761.0,-66.85,29.35
2025-12-10,PE,09:45,25900,103.75,10:53,130.95,65,6743.75,-1768.0,SL Hit (130.95 >= 124.50),256559.0,25915.8,40.95,-45.65
2025-12-11,CE,09:45,25700,140.05,10:05,176.6,65,9103.25,-2375.75,SL Hit (176.60 >= 168.06),254183.25,25700.55,-42.9,28.0
2025-12-12,PE,09:45,26000,71.95,10:08,93.9,65,4676.75,-1426.75,SL Hit (93.90 >= 86.34),252756.5,26017.3,21.5,-18.5
2025-12-15,CE,09:45,25900,82.4,09:49,99.6,65,5356.0,-1118.0,SL Hit (99.60 >= 98.88),251638.5,25906.4,-30.05,22.35
2025-12-16,CE,09:45,25950,38.0,15:15,0.05,65,2470.0,2466.75,Settlement 15:15,254105.25,25928.45,-10.0,-3.7
2025-12-17,PE,09:45,25900,116.25,10:06,146.85,65,7556.25,-1989.0,SL Hit (146.85 >= 139.50),252116.25,25881.55,6.45,-10.8
2025-12-18,CE,09:45,25750,122.95,10:12,149.5,65,7991.75,-1725.75,SL Hit (149.50 >= 147.54),250390.5,25747.05,-13.8,6.85
2025-12-19,PE,09:45,25950,76.8,11:43,95.9,65,4992.0,-1241.5,SL Hit (95.90 >= 92.16),249149.0,25967.75,27.7,-26.6
2025-12-22,PE,09:45,26150,72.65,15:15,52.7,65,4722.25,1296.75,Settlement 15:15,250445.75,26133.35,7.45,-17.85
2025-12-23,CE,09:45,26150,27.4,09:48,33.1,65,1781.0,-370.5,SL Hit (33.10 >= 32.88),250075.25,26126.75,-36.35,23.9
2025-12-24,PE,09:45,26200,78.9,13:32,99.8,65,5128.5,-1358.5,SL Hit (99.80 >= 94.68),248716.75,26217.55,34.2,-39.1
2025-12-26,CE,09:45,26100,72.2,15:15,47.8,65,4693.0,1586.0,Settlement 15:15,250302.75,26088.35,-8.15,-1.1
2025-12-29,PE,09:45,26100,54.75,09:54,68.55,65,3558.75,-897.0,SL Hit (68.55 >= 65.70),249405.75,26082.5,4.7,-21.7
2025-12-30,PE,09:45,25950,47.9,09:48,61.5,65,3113.5,-884.0,SL Hit (61.50 >= 57.48),248521.75,25931.7,12.8,-20.3
2026-01-01,CE,09:45,26150,108.75,15:15,91.2,65,7068.75,1140.75,Settlement 15:15,249662.5,26169.25,-17.95,5.1
2026-01-02,PE,09:45,26250,68.3,15:15,40.45,65,4439.5,1810.25,Settlement 15:15,251472.75,26247.3,29.35,-27.2
2026-01-05,CE,09:45,26300,49.4,09:49,62.65,65,3211.0,-861.25,SL Hit (62.65 >= 59.28),250611.5,26275.75,-37.95,22.55
2026-01-06,CE,09:45,26200,45.3,09:49,55.8,65,2944.5,-682.5,SL Hit (55.80 >= 54.36),249929.0,26211.85,-34.9,12.45
2026-01-07,PE,09:45,26100,85.75,15:15,67.15,65,5573.75,1209.0,Settlement 15:15,251138.0,26113.1,6.2,-2.1
2026-01-08,CE,09:45,26100,87.6,15:15,32.55,65,5694.0,3578.25,Settlement 15:15,254716.25,26077.7,-8.15,8.2
2026-01-09,CE,09:45,25850,120.1,15:15,44.95,65,7806.5,4884.75,Settlement 15:15,259601.0,25853.6,-19.75,15.45
2026-01-12,CE,09:45,25550,102.15,12:17,129.0,65,6639.75,-1745.25,SL Hit (129.00 >= 122.58),257855.75,25560.8,-50.4,27.45
2026-01-13,CE,09:45,25750,69.8,10:28,88.45,65,4537.0,-1212.25,SL Hit (88.45 >= 83.76),256643.5,25766.4,-48.5,28.9
2026-01-14,PE,09:45,25700,129.25,14:24,157.3,65,8401.25,-1823.25,SL Hit (157.30 >= 155.10),254820.25,25691.85,6.95,-9.1
2026-01-16,CE,09:45,25700,133.95,10:08,162.7,65,8706.75,-1868.75,SL Hit (162.70 >= 160.74),252951.5,25721.2,-8.4,-8.0
2026-01-19,PE,09:45,25550,74.9,10:00,102.05,65,4868.5,-1764.75,SL Hit (102.05 >= 89.88),251186.75,25561.6,0.65,-12.25
2026-01-20,CE,09:45,25450,67.85,10:38,83.55,65,4410.25,-1020.5,SL Hit (83.55 >= 81.42),250166.25,25463.25,-51.55,31.3
2026-01-21,PE,09:45,25200,124.05,10:02,151.15,65,8063.25,-1761.5,SL Hit (151.15 >= 148.86),248404.75,25195.8,9.1,-21.1
2026-01-22,PE,09:45,25400,130.15,10:27,162.4,65,8459.75,-2096.25,SL Hit (162.40 >= 156.18),246308.5,25400.55,46.85,-33.05
2026-01-23,CE,09:45,25250,147.0,15:15,51.4,65,9555.0,6214.0,Settlement 15:15,252522.5,25269.0,-23.1,14.5
2026-01-27,PE,09:45,25150,78.45,09:58,94.5,65,5099.25,-1043.25,SL Hit (94.50 >= 94.14),251479.25,25143.8,5.1,-18.15
2026-01-28,CE,09:45,25300,248.45,15:15,247.95,65,16149.25,32.5,Settlement 15:15,251511.75,25285.1,-23.2,10.5
2026-01-29,CE,09:45,25200,223.4,12:50,274.45,65,14521.0,-3318.25,SL Hit (274.45 >= 268.08),248193.5,25215.1,-32.0,16.9
2026-01-30,PE,09:45,25300,197.45,13:15,244.7,65,12834.25,-3071.25,SL Hit (244.70 >= 236.94),245122.25,25283.7,14.45,-3.25
2026-02-01,PE,09:45,25350,199.05,12:12,247.1,65,12938.25,-3123.25,SL Hit (247.10 >= 238.86),241999.0,25338.45,20.25,-17.05
2026-02-02,PE,09:45,24900,177.1,11:01,234.45,65,11511.5,-3727.75,SL Hit (234.45 >= 212.52),238271.25,24878.35,44.5,-85.05
2026-02-03,CE,09:45,25700,105.0,09:48,135.0,65,6825.0,-1950.0,SL Hit (135.00 >= 126.00),236321.25,25692.3,-99.35,-97.1
2026-02-04,PE,09:45,25800,174.1,11:24,212.4,65,11316.5,-2489.5,SL Hit (212.40 >= 208.92),233831.75,25790.95,51.0,-69.25
2026-02-05,CE,09:45,25650,152.55,15:15,134.0,65,9915.75,1205.75,Settlement 15:15,235037.5,25634.45,-48.55,27.85
2026-02-06,CE,09:45,25550,127.9,11:37,155.35,65,8313.5,-1784.25,SL Hit (155.35 >= 153.48),233253.25,25551.3,-24.85,1.2
2026-02-09,CE,09:45,25800,91.7,10:38,114.3,65,5960.5,-1469.0,SL Hit (114.30 >= 110.04),231784.25,25798.45,-23.45,7.4
2026-02-10,PE,09:45,25950,47.05,14:02,58.25,65,3058.25,-728.0,SL Hit (58.25 >= 56.46),231056.25,25949.7,12.95,-28.8
2026-02-11,CE,09:45,25950,143.9,15:15,134.25,65,9353.5,627.25,Settlement 15:15,231683.5,25934.75,-21.85,20.2
2026-02-12,CE,09:45,25850,129.55,15:15,103.4,65,8420.75,1699.75,Settlement 15:15,233383.25,25849.5,-23.85,20.4
2026-02-13,CE,09:45,25550,127.65,15:15,93.1,65,8297.25,2245.75,Settlement 15:15,235629.0,25561.95,-30.35,13.15
2026-02-16,PE,09:45,25450,77.6,15:15,22.65,65,5044.0,3571.75,Settlement 15:15,239200.75,25460.15,11.4,-32.65
2026-02-17,PE,09:45,25650,55.2,15:15,0.05,65,3588.0,3584.75,Settlement 15:15,242785.5,25645.65,16.2,-21.15
2026-02-18,PE,09:45,25750,131.15,09:55,170.6,65,8524.75,-2564.25,SL Hit (170.60 >= 157.38),240221.25,25734.6,-1.35,-18.0
2026-02-19,CE,09:45,25800,116.65,15:15,37.1,65,7582.25,5170.75,Settlement 15:15,245392.0,25781.15,-27.6,22.8
2026-02-20,PE,09:45,25500,129.75,15:15,95.6,65,8433.75,2219.75,Settlement 15:15,247611.75,25488.2,8.65,-6.05
2026-02-23,PE,09:45,25750,102.2,10:32,122.75,65,6643.0,-1335.75,SL Hit (122.75 >= 122.64),246276.0,25736.5,45.2,-62.7
2026-02-24,CE,09:45,25500,70.75,15:15,0.15,65,4598.75,4589.0,Settlement 15:15,250865.0,25505.2,-51.65,27.8
2026-02-25,PE,09:45,25550,115.05,12:34,138.9,65,7478.25,-1550.25,SL Hit (138.90 >= 138.06),249314.75,25572.05,5.15,-26.6
2026-02-26,CE,09:45,25550,150.75,15:15,101.75,65,9798.75,3185.0,Settlement 15:15,252499.75,25564.5,-1.35,2.35
2026-02-27,CE,09:45,25350,116.05,15:15,49.65,65,7543.25,4316.0,Settlement 15:15,256815.75,25354.95,-25.4,20.75
2026-03-02,PE,09:45,24950,89.0,09:52,108.8,65,5785.0,-1287.0,SL Hit (108.80 >= 106.80),255528.75,24966.3,24.7,-67.6
2026-03-04,PE,09:45,24400,296.1,15:15,285.95,65,19246.5,659.75,Settlement 15:15,256188.5,24413.15,46.3,11.75
2026-03-05,PE,09:45,24600,236.3,15:15,165.95,65,15359.5,4572.75,Settlement 15:15,260761.25,24601.15,-13.35,-49.7
2026-03-06,PE,09:45,24700,228.0,12:29,274.55,65,14820.0,-3025.75,SL Hit (274.55 >= 273.60),257735.5,24678.35,35.95,-42.45
2026-03-09,CE,09:45,23700,248.55,10:11,301.5,65,16155.75,-3441.75,SL Hit (301.50 >= 298.26),254293.75,23716.95,-104.95,57.6
2026-03-10,CE,09:45,24150,84.75,10:15,111.35,65,5508.75,-1729.0,SL Hit (111.35 >= 101.70),252564.75,24138.7,-43.5,11.9
2026-03-11,CE,09:45,24200,266.55,15:15,151.35,65,17325.75,7488.0,Settlement 15:15,260052.75,24199.15,-10.25,9.85
2026-03-12,PE,09:45,23600,268.75,15:15,224.85,65,17468.75,2853.5,Settlement 15:15,262906.25,23612.75,11.9,-16.4
2026-03-13,CE,09:45,23400,253.7,15:15,132.75,65,16490.5,7861.75,Settlement 15:15,270768.0,23415.5,-25.4,1.05
2026-03-16,PE,09:45,23250,161.05,09:58,194.7,65,10468.25,-2187.25,SL Hit (194.70 >= 193.26),268580.75,23268.45,32.65,-56.0
2026-03-17,PE,09:45,23450,87.9,11:25,119.55,65,5713.5,-2057.25,SL Hit (119.55 >= 105.48),266523.5,23439.65,6.85,-27.5
2026-03-18,PE,09:45,23700,217.55,15:15,187.3,65,14140.75,1966.25,Settlement 15:15,268489.75,23713.2,21.7,-9.8
2026-03-19,CE,09:45,23250,239.05,15:15,145.2,65,15538.25,6100.25,Settlement 15:15,274590.0,23265.25,-40.75,45.9
2026-03-20,PE,09:45,23250,248.7,12:24,299.9,65,16165.5,-3328.0,SL Hit (299.90 >= 298.44),271262.0,23239.55,29.05,3.95
2026-03-23,PE,09:45,22700,223.2,09:56,279.1,65,14508.0,-3633.5,SL Hit (279.10 >= 267.84),267628.5,22696.85,13.9,-28.8
2026-03-24,CE,09:45,22700,115.4,09:56,139.1,65,7501.0,-1540.5,SL Hit (139.10 >= 138.48),266088.0,22719.05,-91.6,44.35
2026-03-25,PE,09:45,23250,282.15,15:15,250.25,65,18339.75,2073.5,Settlement 15:15,268161.5,23274.0,82.6,-66.15
2026-03-27,CE,09:45,23050,249.0,15:15,112.65,65,16185.0,8862.75,Settlement 15:15,277024.25,23037.15,-10.25,18.3
2026-03-30,PE,09:45,22700,140.0,09:55,170.3,65,9100.0,-1969.5,SL Hit (170.30 >= 168.00),275054.75,22678.25,66.1,-116.7
2026-04-01,PE,09:45,22850,297.85,13:41,386.2,65,19360.25,-5742.75,SL Hit (386.20 >= 357.42),269312.0,22858.95,3.3,-10.8
2026-04-02,PE,09:45,22250,287.3,15:15,114.8,65,18674.5,11212.5,Settlement 15:15,280524.5,22272.6,28.2,-12.75
2026-04-06,CE,09:45,22650,203.3,12:48,249.35,65,13214.5,-2993.25,SL Hit (249.35 >= 243.96),277531.25,22632.85,-36.6,16.0
2026-04-07,PE,09:45,22800,94.75,15:15,0.1,65,6158.75,6152.25,Settlement 15:15,283683.5,22820.45,26.3,-39.65
2026-04-08,PE,09:45,23950,238.05,15:15,191.2,65,15473.25,3045.25,Settlement 15:15,286728.75,23934.55,15.3,-80.3
2026-04-09,PE,09:45,23850,191.15,09:55,230.95,65,12424.75,-2587.0,SL Hit (230.95 >= 229.38),284141.75,23860.75,24.65,-7.3
2026-04-10,PE,09:45,23950,157.0,15:15,101.2,65,10205.0,3627.0,Settlement 15:15,287768.75,23951.45,15.95,-36.7
2026-04-13,CE,09:45,23600,88.2,09:55,107.15,65,5733.0,-1231.75,SL Hit (107.15 >= 105.84),286537.0,23623.95,-34.4,-4.8
2026-04-15,CE,09:45,24200,248.75,15:15,237.9,65,16168.75,705.25,Settlement 15:15,287242.25,24219.4,-6.25,16.05
2026-04-16,CE,09:45,24300,192.9,15:15,136.3,65,12538.5,3679.0,Settlement 15:15,290921.25,24305.75,-23.15,18.45
2026-04-17,PE,09:45,24200,184.75,15:15,98.25,65,12008.75,5622.5,Settlement 15:15,296543.75,24193.8,10.9,-16.55
2026-04-20,PE,09:45,24300,140.8,15:15,114.2,65,9152.0,1729.0,Settlement 15:15,298272.75,24295.55,1.7,-8.05
2026-04-21,PE,09:45,24500,61.25,15:15,0.05,65,3981.25,3978.0,Settlement 15:15,302250.75,24502.05,22.7,-61.1
2026-04-22,CE,09:45,24450,211.05,15:15,193.95,65,13718.25,1111.5,Settlement 15:15,303362.25,24426.5,-36.15,39.05
2026-04-23,PE,09:45,24250,220.45,15:15,243.9,65,14329.25,-1524.25,Settlement 15:15,301838.0,24246.3,30.25,-56.3
2026-04-24,CE,09:45,23950,198.6,15:15,161.9,65,12909.0,2385.5,Settlement 15:15,304223.5,23968.3,-112.25,73.3
2026-04-27,PE,09:45,24050,99.0,10:39,119.2,65,6435.0,-1313.0,SL Hit (119.20 >= 118.80),302910.5,24061.85,-1.15,-22.55
2026-04-28,PE,09:45,24150,59.1,09:49,71.45,65,3841.5,-802.75,SL Hit (71.45 >= 70.92),302107.75,24138.7,33.65,-87.35
2026-04-29,PE,09:45,24150,178.35,15:15,166.8,65,11592.75,750.75,Settlement 15:15,302858.5,24146.8,28.45,-35.45
2026-04-30,CE,09:45,23950,175.3,13:36,212.8,65,11394.5,-2437.5,SL Hit (212.80 >= 210.36),300421.0,23941.0,-16.95,31.95
2026-05-04,PE,09:45,24300,108.45,09:53,135.15,65,7049.25,-1735.5,SL Hit (135.15 >= 130.14),298685.5,24275.5,14.95,-50.35
2026-05-05,PE,09:45,24000,54.3,10:10,66.45,65,3529.5,-789.75,SL Hit (66.45 >= 65.16),297895.75,24012.75,-3.9,-15.45
2026-05-06,CE,09:45,24150,215.25,14:21,283.65,65,13991.25,-4446.0,SL Hit (283.65 >= 258.30),293449.75,24134.0,-35.2,46.4
2026-05-07,PE,09:45,24400,170.8,09:53,208.95,65,11102.0,-2479.75,SL Hit (208.95 >= 204.96),290970.0,24392.7,13.85,-5.0
2026-05-08,CE,09:45,24150,176.5,10:22,213.05,65,11472.5,-2375.75,SL Hit (213.05 >= 211.80),288594.25,24145.2,-16.85,27.6
2026-05-11,CE,09:45,23850,145.25,11:20,176.95,65,9441.25,-2060.5,SL Hit (176.95 >= 174.30),286533.75,23866.0,-45.65,26.05
2026-05-12,CE,09:45,23650,67.0,15:15,0.05,65,4355.0,4351.75,Settlement 15:15,290885.5,23647.6,-49.25,22.9
2026-05-13,CE,09:45,23300,267.05,10:06,327.5,65,17358.25,-3929.25,SL Hit (327.50 >= 320.46),286956.25,23311.8,-63.5,57.2
2026-05-14,CE,09:45,23500,216.55,11:35,266.5,65,14075.75,-3246.75,SL Hit (266.50 >= 259.86),283709.5,23515.8,-6.85,-1.5
2026-05-15,PE,09:45,23800,170.2,11:17,219.25,65,11063.0,-3188.25,SL Hit (219.25 >= 204.24),280521.25,23798.6,47.7,-51.5
2026-05-18,CE,09:45,23350,144.55,10:37,174.6,65,9395.75,-1953.25,SL Hit (174.60 >= 173.46),278568.0,23367.15,-36.7,14.25
2026-05-19,PE,09:45,23750,70.6,09:48,86.5,65,4589.0,-1033.5,SL Hit (86.50 >= 84.72),277534.5,23737.25,-0.3,-25.2
2026-05-20,PE,09:45,23550,246.3,15:15,154.4,65,16009.5,5973.5,Settlement 15:15,283508.0,23528.3,56.6,-50.25
2026-05-21,CE,09:45,23800,169.8,15:15,99.05,65,11037.0,4598.75,Settlement 15:15,288106.75,23792.6,-20.8,18.1
2026-05-22,PE,09:45,23750,153.95,15:15,147.7,65,10006.75,406.25,Settlement 15:15,288513.0,23752.5,21.5,-31.4
2026-05-25,CE,09:45,23950,114.25,14:46,145.45,65,7426.25,-2028.0,SL Hit (145.45 >= 137.10),286485.0,23947.1,-5.75,0.9
2026-05-26,PE,09:45,24050,50.6,09:54,62.1,65,3289.0,-747.5,SL Hit (62.10 >= 60.72),285737.5,24059.45,30.6,-60.3
2026-05-27,PE,09:45,23900,161.1,15:15,124.05,65,10471.5,2408.25,Settlement 15:15,288145.75,23888.15,-6.6,-9.8
2026-05-29,CE,09:45,23900,163.95,15:15,87.35,65,10656.75,4979.0,Settlement 15:15,293124.75,23897.7,-34.75,22.05
2026-06-01,CE,09:45,23600,118.85,15:15,37.8,65,7725.25,5268.25,Settlement 15:15,298393.0,23592.1,-32.4,12.5
2026-06-02,PE,09:45,23300,50.55,09:47,60.75,65,3285.75,-663.0,SL Hit (60.75 >= 60.66),297730.0,23294.95,5.9,-32.05
2026-06-03,CE,09:45,23250,229.1,12:36,278.45,65,14891.5,-3207.75,SL Hit (278.45 >= 274.92),294522.25,23265.7,-36.05,65.35
2026-06-04,PE,09:45,23350,149.0,15:15,98.25,65,9685.0,3298.75,Settlement 15:15,297821.0,23368.35,37.5,-43.65
2026-06-05,PE,09:45,23450,127.45,10:36,166.5,65,8284.25,-2538.25,SL Hit (166.50 >= 152.94),295282.75,23468.8,1.95,0.9
2026-06-08,PE,09:45,23150,102.25,15:15,103.95,65,6646.25,-110.5,Settlement 15:15,295172.25,23170.95,24.85,-31.45
2026-06-09,CE,09:45,23200,59.5,14:54,75.75,65,3867.5,-1056.25,SL Hit (75.75 >= 71.40),294116.0,23204.9,-16.3,-8.65
2026-06-10,PE,09:45,23350,178.35,14:39,214.35,65,11592.75,-2340.0,SL Hit (214.35 >= 214.02),291776.0,23355.7,35.9,-32.45
2026-06-11,PE,09:45,23150,160.25,15:15,138.5,65,10416.25,1413.75,Settlement 15:15,293189.75,23145.65,4.6,-24.1
2026-06-12,CE,09:45,23350,156.55,13:36,194.35,65,10175.75,-2457.0,SL Hit (194.35 >= 187.86),290732.75,23371.25,-18.3,15.1
2026-06-15,PE,09:45,23950,98.25,12:16,120.6,65,6386.25,-1452.75,SL Hit (120.60 >= 117.90),289280.0,23969.55,-2.3,-4.55
2026-06-16,PE,09:45,23900,40.3,15:15,0.05,65,2619.5,2616.25,Settlement 15:15,291896.25,23924.0,-2.05,-17.95
2026-06-17,PE,09:45,24050,164.1,15:15,137.65,65,10666.5,1719.25,Settlement 15:15,293615.5,24064.85,27.7,-11.65
2026-06-18,PE,09:45,24100,127.15,10:42,153.8,65,8264.75,-1732.25,SL Hit (153.80 >= 152.58),291883.25,24116.0,8.55,-25.35
2026-06-19,CE,09:45,23950,138.0,15:15,146.45,65,8970.0,-549.25,Settlement 15:15,291334.0,23964.0,-4.45,19.05
2026-06-22,PE,09:45,24100,73.75,15:15,50.95,65,4793.75,1482.0,Settlement 15:15,292816.0,24109.55,4.3,-12.25
2026-06-23,PE,09:45,24100,34.7,11:45,69.05,65,2255.5,-2232.75,SL Hit (69.05 >= 41.64),290583.25,24110.05,17.15,-33.15
2026-06-24,PE,09:45,23850,147.45,15:15,58.8,65,9584.25,5762.25,Settlement 15:15,296345.5,23859.8,-3.6,-12.6
2026-06-25,PE,09:45,24150,109.3,14:25,136.45,65,7104.5,-1764.75,SL Hit (136.45 >= 131.16),294580.75,24154.0,0.15,-11.15
2026-06-29,PE,09:45,24100,90.8,11:33,127.15,65,5902.0,-2362.75,SL Hit (127.15 >= 108.96),292218.0,24084.95,-4.65,-4.8
2026-06-30,CE,09:45,23850,81.9,10:04,104.5,65,5323.5,-1469.0,SL Hit (104.50 >= 98.28),290749.0,23868.5,-78.0,39.9
2026-07-01,PE,09:45,23950,152.1,15:15,106.9,65,9886.5,2938.0,Settlement 15:15,293687.0,23947.1,13.15,-20.15
2026-07-02,PE,09:45,24150,118.85,10:07,143.3,65,7725.25,-1589.25,SL Hit (143.30 >= 142.62),292097.75,24152.85,28.95,-33.7
2026-07-03,PE,09:45,24350,101.25,13:33,126.0,65,6581.25,-1608.75,SL Hit (126.00 >= 121.50),290489.0,24340.7,9.05,-19.1
2026-07-06,PE,09:45,24400,84.6,15:15,52.15,65,5499.0,2109.25,Settlement 15:15,292598.25,24377.7,16.8,-42.35
2026-07-07,CE,09:45,24450,44.1,10:02,53.15,65,2866.5,-588.25,SL Hit (53.15 >= 52.92),292010.0,24460.15,-9.05,-5.15
2026-07-08,CE,09:45,24250,129.3,15:15,57.25,65,8404.5,4683.25,Settlement 15:15,296693.25,24229.85,-23.1,33.15
2026-07-09,PE,09:45,24050,150.15,15:04,180.35,65,9759.75,-1963.0,SL Hit (180.35 >= 180.18),294730.25,24043.0,22.75,-59.35
2026-07-10,PE,09:45,24200,117.75,15:15,102.5,65,7653.75,991.25,Settlement 15:15,295721.5,24198.85,18.1,-18.85
2026-07-13,PE,09:45,24050,88.7,15:15,36.25,65,5765.5,3409.25,Settlement 15:15,299130.75,24070.35,20.0,-25.95
2026-07-14,PE,09:45,24100,69.7,10:19,87.95,65,4530.5,-1186.25,SL Hit (87.95 >= 83.64),297944.5,24078.95,0.55,-19.35
2026-07-15,PE,09:45,24200,161.6,12:54,199.0,65,10504.0,-2431.0,SL Hit (199.00 >= 193.92),295513.5,24202.05,46.5,-60.6
2026-07-16,PE,09:45,24150,137.1,13:30,168.4,65,8911.5,-2034.5,SL Hit (168.40 >= 164.52),293479.0,24139.2,-0.4,-19.3
2026-07-17,PE,09:45,24250,150.3,15:15,106.75,65,9769.5,2830.75,Settlement 15:15,296309.75,24234.5,32.05,-47.5
2026-07-20,CE,09:45,24150,89.55,10:11,112.95,65,5820.75,-1521.0,SL Hit (112.95 >= 107.46),294788.75,24164.65,-43.15,17.4
