Date,Starting_Capital,Ending_Capital,CE_PnL,PE_PnL,Total_PnL,Return_Pct,Trades_Count,Sold_Leg,Slope_CE,Slope_PE,Strike
2023-05-17,117273.75,120234.5,2960.75,0.0,2960.75,2.5246485253520077,1,CE,-9.1,-0.1,18250
2023-05-18,120234.5,122425.0,2190.5,0.0,2190.5,1.8218564555098578,1,CE,-12.05,7.9,18250
2023-05-19,122425.0,120608.25,-1816.75,0.0,-1816.75,-1.4839697774147438,1,CE,-33.3,18.4,18100
2023-05-22,120608.25,118950.75,0.0,-1657.5,-1657.5,-1.3742840974808939,1,PE,39.85,-65.2,18300
2023-05-23,118950.75,117953.0,0.0,-997.75,-997.75,-0.8387925254779814,1,PE,14.8,-15.6,18400
2023-05-24,117953.0,117160.0,0.0,-793.0,-793.0,-0.6723016794825057,1,PE,21.55,-30.15,18350
2023-05-25,117160.0,116318.25,0.0,-841.75,-841.75,-0.7184619324001366,1,PE,0.8,-14.35,18300
2023-05-26,116318.25,119321.25,0.0,3003.0,3003.0,2.5817100927842365,1,PE,11.75,-24.1,18400
2023-05-29,119321.25,120377.5,1056.25,0.0,1056.25,0.8852153325581152,1,CE,-2.35,0.3,18600
2023-05-30,120377.5,119379.75,0.0,-997.75,-997.75,-0.8288509065232289,1,PE,22.55,-35.15,18650
2023-05-31,119379.75,120302.75,923.0,0.0,923.0,0.7731629526783228,1,CE,-25.15,11.1,18550
2023-06-01,120302.75,119864.0,0.0,-438.75,-438.75,-0.3647048799798841,1,PE,8.7,-22.2,18550
2023-06-02,119864.0,118801.25,0.0,-1062.75,-1062.75,-0.8866298471601148,1,PE,-1.35,-8.3,18550
2023-06-05,118801.25,118879.25,0.0,78.0,78.0,0.06565587483296682,1,PE,-2.1,-2.5,18600
2023-06-06,118879.25,118187.0,0.0,-692.25,-692.25,-0.582313566076502,1,PE,8.35,-10.3,18600
2023-06-07,118187.0,119591.0,0.0,1404.0,1404.0,1.187947913053043,1,PE,-2.45,-2.8,18650
2023-06-08,119591.0,118967.0,0.0,-624.0,-624.0,-0.521778394695253,1,PE,3.45,-5.1,18750
2023-06-09,118967.0,120855.25,1888.25,0.0,1888.25,1.5872048551278926,1,CE,-20.95,8.55,18650
2023-06-12,120855.25,119756.75,-1098.5,0.0,-1098.5,-0.9089385856220562,1,CE,-7.4,2.45,18600
2023-06-13,119756.75,120419.75,0.0,663.0,663.0,0.5536222384124486,1,PE,9.15,-15.55,18700
2023-06-14,120419.75,119620.25,-799.5,0.0,-799.5,-0.6639276364549835,1,CE,-22.85,14.8,18700
2023-06-15,119620.25,119097.0,0.0,-523.25,-523.25,-0.4374259374980407,1,PE,5.85,-17.65,18750
2023-06-16,119097.0,120247.5,0.0,1150.5,1150.5,0.9660192951963525,1,PE,22.95,-21.55,18750
2023-06-19,120247.5,122376.25,2128.75,0.0,2128.75,1.770307074991164,1,CE,-10.65,5.55,18850
2023-06-20,122376.25,121453.25,-923.0,0.0,-923.0,-0.7542313153083217,1,CE,-31.4,15.6,18700
2023-06-21,121453.25,120757.75,0.0,-695.5,-695.5,-0.572648323531894,1,PE,8.15,-11.65,18850
2023-06-22,120757.75,120036.25,0.0,-721.5,-721.5,-0.5974771805536291,1,PE,4.25,-10.15,18850
2023-06-23,120036.25,118235.75,-1800.5,0.0,-1800.5,-1.4999635526767954,1,CE,-27.1,12.85,18650
2023-06-26,118235.75,117338.75,0.0,-897.0,-897.0,-0.7586537912602576,1,PE,10.85,-15.15,18700
2023-06-27,117338.75,116393.0,-945.75,0.0,-945.75,-0.8059997230241502,1,CE,-5.75,0.7,18750
2023-06-28,116393.0,118161.0,0.0,1768.0,1768.0,1.5189916919402369,1,PE,1.75,-5.15,18850
2023-06-30,118161.0,120442.5,0.0,2281.5,2281.5,1.930840124914312,1,PE,21.05,-28.8,19100
2023-07-03,120442.5,121684.0,0.0,1241.5,1241.5,1.0307823235153704,1,PE,27.9,-18.0,19300
2023-07-04,121684.0,120728.5,-955.5,0.0,-955.5,-0.7852305972847704,1,CE,-18.5,9.0,19350
2023-07-05,120728.5,123289.5,0.0,2561.0,2561.0,2.121288676658784,1,PE,3.4,-7.2,19400
2023-07-06,123289.5,126042.25,0.0,2752.75,2752.75,2.2327529919417306,1,PE,7.5,-14.3,19400
2023-07-07,126042.25,124563.5,0.0,-1478.75,-1478.75,-1.1732177107279502,1,PE,7.6,-19.45,19500
2023-07-10,124563.5,123361.0,0.0,-1202.5,-1202.5,-0.965371075796682,1,PE,5.95,-15.35,19400
2023-07-11,123361.0,123377.25,0.0,16.25,16.25,0.013172720714001995,1,PE,18.2,-27.0,19450
2023-07-12,123377.25,125902.5,2525.25,0.0,2525.25,2.046771183504252,1,CE,-14.4,5.7,19450
2023-07-13,125902.5,125493.0,0.0,-409.5,-409.5,-0.32525168284982425,1,PE,20.5,-29.15,19500
2023-07-14,125493.0,123936.25,-1556.75,0.0,-1556.75,-1.2405074386619175,1,CE,-22.7,14.3,19450
2023-07-17,123936.25,126539.5,0.0,2603.25,2603.25,2.1004750426126333,1,PE,2.55,-6.3,19600
2023-07-18,126539.5,125545.0,-994.5,0.0,-994.5,-0.7859206018674011,1,CE,-13.7,13.8,19750
2023-07-19,125545.0,124745.5,0.0,-799.5,-799.5,-0.6368234497590506,1,PE,2.0,-12.05,19800
2023-07-20,124745.5,123799.75,-945.75,0.0,-945.75,-0.758143580329551,1,CE,-28.7,9.95,19750
2023-07-21,123799.75,126318.5,2518.75,0.0,2518.75,2.0345356109362096,1,CE,-35.4,18.05,19800
2023-07-24,126318.5,124748.75,-1569.75,0.0,-1569.75,-1.242692083899033,1,CE,-19.6,5.15,19700
2023-07-25,124748.75,126032.5,1283.75,0.0,1283.75,1.029068427539354,1,CE,-12.05,7.35,19700
2023-07-26,126032.5,126991.25,0.0,958.75,958.75,0.7607164818598378,1,PE,16.1,-22.05,19750
2023-07-27,126991.25,126084.5,0.0,-906.75,-906.75,-0.7140255726280355,1,PE,-1.7,-6.7,19850
2023-07-28,126084.5,126812.5,728.0,0.0,728.0,0.5773905595057283,1,CE,-4.8,-4.0,19650
2023-07-31,126812.5,129955.25,0.0,3142.75,3142.75,2.478265155248891,1,PE,-1.0,-7.1,19650
2023-08-01,129955.25,131385.25,1430.0,0.0,1430.0,1.1003787842353425,1,CE,-6.35,-0.55,19750
2023-08-02,131385.25,134147.75,2762.5,0.0,2762.5,2.102595230438729,1,CE,-25.75,9.3,19600
2023-08-03,134147.75,133315.75,0.0,-832.0,-832.0,-0.6202116695956511,1,PE,14.65,-24.55,19500
2023-08-04,133315.75,131879.25,-1436.5,0.0,-1436.5,-1.0775170975672417,1,CE,-23.5,18.6,19450
2023-08-07,131879.25,130641.0,-1238.25,0.0,-1238.25,-0.9389270867100018,1,CE,-5.9,0.4,19550
2023-08-08,130641.0,132019.0,1378.0,0.0,1378.0,1.0547990294011833,1,CE,-11.2,12.45,19600
2023-08-09,132019.0,130979.0,-1040.0,0.0,-1040.0,-0.787765397404919,1,CE,-22.1,15.25,19500
2023-08-10,130979.0,129675.75,-1303.25,0.0,-1303.25,-0.9950068331564601,1,CE,-5.0,5.0,19600
2023-08-11,129675.75,130732.0,1056.25,0.0,1056.25,0.8145316298536928,1,CE,-22.0,12.65,19500
2023-08-14,130732.0,129471.0,-1261.0,0.0,-1261.0,-0.9645687360401433,1,CE,-23.4,9.1,19300
2023-08-16,129471.0,132662.5,0.0,3191.5,3191.5,2.4650307790933876,1,PE,13.35,-35.5,19400
2023-08-17,132662.5,135457.5,2795.0,0.0,2795.0,2.1068500895128617,1,CE,-18.55,7.7,19400
2023-08-18,135457.5,134190.0,-1267.5,0.0,-1267.5,-0.9357178450805603,1,CE,-8.9,-1.15,19300
2023-08-21,134190.0,132964.75,0.0,-1225.25,-1225.25,-0.9130710187048215,1,PE,4.3,-12.0,19350
2023-08-22,132964.75,131239.0,0.0,-1725.75,-1725.75,-1.2979003833722846,1,PE,8.5,-21.55,19450
2023-08-23,131239.0,130355.0,0.0,-884.0,-884.0,-0.6735802619648122,1,PE,-2.9,-6.8,19400
2023-08-24,130355.0,130033.25,0.0,-321.75,-321.75,-0.24682597522151048,1,PE,18.95,-38.65,19550
2023-08-25,130033.25,128453.75,0.0,-1579.5,-1579.5,-1.2146893198470392,1,PE,9.5,-24.5,19300
2023-08-28,128453.75,127345.5,-1108.25,0.0,-1108.25,-0.8627618890067437,1,CE,-2.35,-1.6,19300
2023-08-29,127345.5,128369.25,1023.75,0.0,1023.75,0.8039153326972686,1,CE,-3.4,-2.35,19350
2023-08-30,128369.25,127430.0,0.0,-939.25,-939.25,-0.7316783419705264,1,PE,7.7,-17.2,19450
2023-08-31,127430.0,126893.75,0.0,-536.25,-536.25,-0.4208192733265322,1,PE,3.05,-9.9,19350
2023-09-01,126893.75,129155.75,0.0,2262.0,2262.0,1.7825937053637393,1,PE,8.1,-16.55,19300
2023-09-04,129155.75,127807.0,-1348.75,0.0,-1348.75,-1.0442818070430469,1,CE,-12.75,2.45,19450
2023-09-05,127807.0,127023.75,0.0,-783.25,-783.25,-0.6128381074589029,1,PE,11.3,-13.9,19550
2023-09-06,127023.75,126204.75,0.0,-819.0,-819.0,-0.6447613143211408,1,PE,2.35,-3.85,19600
2023-09-07,126204.75,125613.25,-591.5,0.0,-591.5,-0.4686828348378329,1,CE,-7.35,0.65,19550
2023-09-08,125613.25,123874.5,0.0,-1738.75,-1738.75,-1.3842090703011027,1,PE,20.4,-15.0,19800
2023-09-11,123874.5,126604.5,0.0,2730.0,2730.0,2.203843406027875,1,PE,6.65,-9.55,19900
2023-09-12,126604.5,127807.0,1202.5,0.0,1202.5,0.9498082611597535,1,CE,-29.7,19.9,20000
2023-09-13,127807.0,130693.0,0.0,2886.0,2886.0,2.258092279765584,1,PE,9.45,-14.75,20000
2023-09-14,130693.0,129867.5,0.0,-825.5,-825.5,-0.6316329107144224,1,PE,-1.6,-13.2,20150
2023-09-15,129867.5,128245.75,-1621.75,0.0,-1621.75,-1.24877278764895,1,CE,-5.2,1.65,20150
2023-09-18,128245.75,127937.0,0.0,-308.75,-308.75,-0.24074871876845821,1,PE,9.65,-10.35,20150
2023-09-20,127937.0,131609.5,3672.5,0.0,3672.5,2.870553475538742,1,CE,-15.2,2.3,20000
2023-09-21,131609.5,133494.5,1885.0,0.0,1885.0,1.4322674275033336,1,CE,-26.1,16.9,19800
2023-09-22,133494.5,132145.75,0.0,-1348.75,-1348.75,-1.0103412500140456,1,PE,1.95,-7.3,19750
2023-09-25,132145.75,131014.75,0.0,-1131.0,-1131.0,-0.8558731552093048,1,PE,7.75,-18.6,19700
2023-09-26,131014.75,130030.0,0.0,-984.75,-984.75,-0.7516329268269413,1,PE,1.2,-9.55,19700
2023-09-27,130030.0,128739.75,-1290.25,0.0,-1290.25,-0.9922710143812966,1,CE,-7.15,5.9,19600
2023-09-28,128739.75,127920.75,-819.0,0.0,-819.0,-0.6361671511712583,1,CE,-26.3,36.45,19700
2023-09-29,127920.75,126484.25,-1436.5,0.0,-1436.5,-1.1229608957108208,1,CE,-14.55,-3.9,19600
2023-10-03,126484.25,126858.0,373.75,0.0,373.75,0.29549133587778714,1,CE,-16.9,8.3,19500
2023-10-04,126858.0,126126.75,-731.25,0.0,-731.25,-0.5764319160005675,1,CE,-12.9,9.95,19400
2023-10-05,126126.75,125441.0,0.0,-685.75,-685.75,-0.5436990963455413,1,PE,9.8,-33.65,19550
2023-10-06,125441.0,127595.75,0.0,2154.75,2154.75,1.7177398139364322,1,PE,3.75,-2.6,19600
2023-10-09,127595.75,126406.25,0.0,-1189.5,-1189.5,-0.9322410816974703,1,PE,12.5,-7.75,19550
2023-10-10,126406.25,128044.25,0.0,1638.0,1638.0,1.2958220024721878,1,PE,0.05,-2.85,19600
2023-10-11,128044.25,128658.5,0.0,614.25,614.25,0.4797169728433725,1,PE,9.2,-14.65,19800
2023-10-12,128658.5,130572.75,1914.25,0.0,1914.25,1.4878535036550247,1,CE,-28.55,10.3,19800
2023-10-13,130572.75,131625.75,0.0,1053.0,1053.0,0.8064469807061581,1,PE,3.8,-15.9,19700
2023-10-16,131625.75,132324.5,0.0,698.75,698.75,0.5308611726808774,1,PE,2.5,-4.8,19700
2023-10-17,132324.5,131287.75,0.0,-1036.75,-1036.75,-0.7834905856436261,1,PE,9.95,-16.35,19850
2023-10-18,131287.75,130442.75,0.0,-845.0,-845.0,-0.6436244051710841,1,PE,14.15,-17.2,19800
2023-10-19,130442.75,129168.75,-1274.0,0.0,-1274.0,-0.9766736748496947,1,CE,-11.85,5.3,19550
2023-10-20,129168.75,127940.25,0.0,-1228.5,-1228.5,-0.9510814341704166,1,PE,3.8,-7.1,19550
2023-10-23,127940.25,131599.75,3659.5,0.0,3659.5,2.860319563233619,1,CE,-5.05,0.3,19550
2023-10-25,131599.75,136117.25,4517.5,0.0,4517.5,3.4327572810738625,1,CE,-10.5,7.45,19300
2023-10-26,136117.25,138369.5,2252.25,0.0,2252.25,1.6546396580888905,1,CE,-63.2,42.5,18950
2023-10-27,138369.5,140875.25,0.0,2505.75,2505.75,1.8109120868399466,1,PE,14.15,-18.4,19000
2023-10-30,140875.25,139068.25,-1807.0,0.0,-1807.0,-1.2826951504966273,1,CE,-39.1,21.25,18950
2023-10-31,139068.25,141434.25,2366.0,0.0,2366.0,1.7013229115919701,1,CE,-20.9,16.55,19150
2023-11-01,141434.25,140605.5,0.0,-828.75,-828.75,-0.5859613212499801,1,PE,7.5,-13.75,19050
2023-11-02,140605.5,140036.75,0.0,-568.75,-568.75,-0.4045005351853235,1,PE,-2.3,-17.5,19150
2023-11-03,140036.75,138694.5,0.0,-1342.25,-1342.25,-0.9584983941715299,1,PE,6.9,-9.55,19250
2023-11-06,138694.5,137225.5,0.0,-1469.0,-1469.0,-1.059162403700219,1,PE,5.75,-9.0,19350
2023-11-08,137225.5,137706.5,481.0,0.0,481.0,0.35051794309366696,1,CE,-4.15,-0.2,19450
2023-11-09,137706.5,136591.75,0.0,-1114.75,-1114.75,-0.8095115335877392,1,PE,-5.85,-10.05,19450
2023-11-10,136591.75,138753.0,0.0,2161.25,2161.25,1.5822697930145853,1,PE,-3.1,-5.7,19350
2023-11-13,138753.0,137729.25,-1023.75,0.0,-1023.75,-0.7378218849322177,1,CE,-10.05,5.95,19450
2023-11-15,137729.25,139497.25,0.0,1768.0,1768.0,1.2836779405972225,1,PE,6.9,-23.45,19650
2023-11-16,139497.25,139217.75,0.0,-279.5,-279.5,-0.2003623727349464,1,PE,35.0,-44.85,19700
2023-11-17,139217.75,137982.75,0.0,-1235.0,-1235.0,-0.8870995257429459,1,PE,25.6,-20.2,19800
2023-11-20,137982.75,136370.75,-1612.0,0.0,-1612.0,-1.1682619747758325,1,CE,-23.05,7.3,19700
2023-11-21,136370.75,137069.5,0.0,698.75,698.75,0.5123899369916203,1,PE,11.0,-22.15,19800
2023-11-22,137069.5,136257.0,0.0,-812.5,-812.5,-0.5927649841868541,1,PE,4.4,-5.15,19800
2023-11-23,136257.0,135694.75,0.0,-562.25,-562.25,-0.41263935063886625,1,PE,0.1,-7.05,19850
2023-11-24,135694.75,136403.25,708.5,0.0,708.5,0.5221277905003694,1,CE,-23.35,9.0,19800
2023-11-28,136403.25,135590.75,0.0,-812.5,-812.5,-0.5956602940179212,1,PE,-3.15,-3.95,19850
2023-11-29,135590.75,137488.75,0.0,1898.0,1898.0,1.399800502615407,1,PE,21.1,-14.35,20000
2023-11-30,137488.75,138600.25,1111.5,0.0,1111.5,0.8084297806184143,1,CE,-14.0,4.25,20100
2023-12-01,138600.25,139230.75,0.0,630.5,630.5,0.4549053843697973,1,PE,6.9,-6.7,20200
2023-12-04,139230.75,141307.5,0.0,2076.75,2076.75,1.4915886038105806,1,PE,8.9,-24.75,20550
2023-12-05,141307.5,139780.0,0.0,-1527.5,-1527.5,-1.080975885922545,1,PE,29.3,-33.8,20800
2023-12-06,139780.0,140725.75,945.75,0.0,945.75,0.6765989411933038,1,CE,-13.5,2.05,20950
2023-12-07,140725.75,140147.25,0.0,-578.5,-578.5,-0.41108325946033325,1,PE,-7.9,-14.95,20900
2023-12-08,140147.25,138811.5,0.0,-1335.75,-1335.75,-0.9531046809694804,1,PE,13.55,-11.8,20950
2023-12-11,138811.5,137485.5,-1326.0,0.0,-1326.0,-0.9552522665629288,1,CE,-7.0,3.05,21000
2023-12-12,137485.5,140706.25,3220.75,0.0,3220.75,2.342610675307578,1,CE,-7.75,1.45,21000
2023-12-13,140706.25,141382.25,676.0,0.0,676.0,0.48043352729534045,1,CE,-17.2,-1.65,20900
2023-12-14,141382.25,144274.75,0.0,2892.5,2892.5,2.045872094976562,1,PE,8.55,-40.4,21150
2023-12-15,144274.75,141557.75,-2717.0,0.0,-2717.0,-1.88321241242837,1,CE,-6.65,-0.25,21250
2023-12-18,141557.75,141336.75,0.0,-221.0,-221.0,-0.1561200287515166,1,PE,18.35,-14.45,21450
2023-12-19,141336.75,139851.5,-1485.25,0.0,-1485.25,-1.0508590299409035,1,CE,-32.35,15.3,21350
2023-12-20,139851.5,139120.25,0.0,-731.25,-731.25,-0.52287605066803,1,PE,18.6,-22.4,21550
2023-12-21,139120.25,138086.75,0.0,-1033.5,-1033.5,-0.7428825063209705,1,PE,13.7,-53.9,21100
2023-12-22,138086.75,136510.5,0.0,-1576.25,-1576.25,-1.1414925762247283,1,PE,5.55,-13.55,21300
2023-12-26,136510.5,138987.0,0.0,2476.5,2476.5,1.8141461645807464,1,PE,12.15,-12.3,21350
2023-12-27,138987.0,141886.0,0.0,2899.0,2899.0,2.085806586227489,1,PE,21.7,-18.15,21550
2023-12-28,141886.0,140894.75,0.0,-991.25,-991.25,-0.6986242476354256,1,PE,14.9,-16.2,21750
2023-12-29,140894.75,138662.0,0.0,-2232.75,-2232.75,-1.5846935389714663,1,PE,-1.1,-3.3,21750
2024-01-01,138662.0,141310.75,0.0,2648.75,2648.75,1.9102205362680476,1,PE,-2.15,-7.9,21700
2024-01-02,141310.75,140114.75,0.0,-1196.0,-1196.0,-0.846361653306631,1,PE,5.95,-6.2,21750
2024-01-03,140114.75,143943.25,3828.5,0.0,3828.5,2.7324032623260575,1,CE,-26.35,12.9,21550
2024-01-04,143943.25,143546.75,0.0,-396.5,-396.5,-0.27545577857940545,1,PE,9.65,-34.25,21600
2024-01-05,143546.75,144560.75,1014.0,0.0,1014.0,0.7063900784935918,1,CE,-11.2,2.25,21700
2024-01-08,144560.75,143124.25,-1436.5,0.0,-1436.5,-0.9936998805000665,1,CE,-37.25,31.85,21650
2024-01-09,143124.25,141320.5,-1803.75,0.0,-1803.75,-1.2602686127612897,1,CE,-2.6,9.7,21600
2024-01-10,141320.5,140131.0,0.0,-1189.5,-1189.5,-0.8417037867825262,1,PE,8.1,-5.05,21550
2024-01-11,140131.0,141931.5,1800.5,0.0,1800.5,1.2848691581448788,1,CE,-14.8,8.0,21700
2024-01-12,141931.5,145269.25,0.0,3337.75,3337.75,2.351662597802461,1,PE,13.6,-22.85,21750
2024-01-15,145269.25,143455.75,0.0,-1813.5,-1813.5,-1.2483715583304795,1,PE,13.4,-11.2,22050
2024-01-16,143455.75,141938.0,0.0,-1517.75,-1517.75,-1.0579917500692724,1,PE,5.35,-4.3,22050
2024-01-17,141938.0,146120.75,4182.75,0.0,4182.75,2.9468852597613044,1,CE,-41.65,-0.3,21850
2024-01-18,146120.75,144700.5,-1420.25,0.0,-1420.25,-0.9719701000713451,1,CE,-45.0,24.45,21400
2024-01-19,144700.5,144294.25,-406.25,0.0,-406.25,-0.280752312535202,1,CE,-0.55,3.85,21650
2024-01-20,144294.25,147547.5,3253.25,0.0,3253.25,2.2545943445424887,1,CE,-15.95,33.95,21650
2024-01-23,147547.5,154486.25,6938.75,0.0,6938.75,4.702722851962927,1,CE,-0.1,1.95,21750
2024-01-24,154486.25,152620.75,0.0,-1865.5,-1865.5,-1.2075508338120706,1,PE,49.35,-56.7,21300
2024-01-25,152620.75,151639.25,-981.5,0.0,-981.5,-0.6430973507861808,1,CE,-57.75,19.2,21350
2024-01-29,151639.25,155757.0,0.0,4117.75,4117.75,2.715490877197032,1,PE,59.4,-21.35,21550
2024-01-30,155757.0,165182.0,9425.0,0.0,9425.0,6.051092406761815,1,CE,-8.65,19.15,21750
2024-01-31,165182.0,169225.0,0.0,4043.0,4043.0,2.447603249748762,1,PE,48.2,-64.8,21600
2024-02-01,169225.0,167551.25,0.0,-1673.75,-1673.75,-0.9890678091298568,1,PE,-36.15,-43.45,21750
2024-02-02,167551.25,165624.0,0.0,-1927.25,-1927.25,-1.150245074268321,1,PE,56.45,-43.45,21900
2024-02-05,165624.0,163313.25,0.0,-2310.75,-2310.75,-1.3951782350384003,1,PE,27.2,-17.25,21900
2024-02-06,163313.25,166989.0,0.0,3675.75,3675.75,2.250735932326373,1,PE,22.2,-26.6,21850
2024-02-07,166989.0,170291.0,3302.0,0.0,3302.0,1.9773757552892706,1,CE,-21.75,19.95,22000
2024-02-08,170291.0,174789.0,4498.0,0.0,4498.0,2.641360964466707,1,CE,-14.2,8.35,21950
2024-02-09,174789.0,172280.0,0.0,-2509.0,-2509.0,-1.435445022284011,1,PE,10.55,-15.7,21750
2024-02-12,172280.0,177012.0,4732.0,0.0,4732.0,2.74669143255166,1,CE,-21.6,12.05,21750
2024-02-13,177012.0,174776.0,-2236.0,0.0,-2236.0,-1.263191196077102,1,CE,-26.45,20.1,21600
2024-02-14,174776.0,173235.5,-1540.5,0.0,-1540.5,-0.8814139241085733,1,CE,-26.75,4.8,21550
2024-02-15,173235.5,172514.0,-721.5,0.0,-721.5,-0.41648507378683935,1,CE,-39.3,20.6,21850
2024-02-16,172514.0,172036.25,-477.75,0.0,-477.75,-0.27693404593250404,1,CE,2.65,2.95,22000
2024-02-19,172036.25,170222.75,-1813.5,0.0,-1813.5,-1.054138299340982,1,CE,-21.05,17.15,22050
2024-02-20,170222.75,168419.0,0.0,-1803.75,-1803.75,-1.059640970434328,1,PE,15.2,-16.9,22100
2024-02-21,168419.0,166891.5,0.0,-1527.5,-1527.5,-0.9069641786259269,1,PE,3.35,-19.55,22250
2024-02-22,166891.5,165851.5,-1040.0,0.0,-1040.0,-0.623159358026023,1,CE,-0.35,1.4,22050
2024-02-23,165851.5,165214.5,0.0,-637.0,-637.0,-0.3840785280808434,1,PE,9.05,-7.8,22250
2024-02-26,165214.5,163170.25,0.0,-2044.25,-2044.25,-1.2373308638164326,1,PE,21.55,-22.4,22200
2024-02-27,163170.25,166345.5,0.0,3175.25,3175.25,1.9459736073211875,1,PE,15.0,-11.6,22150
2024-02-28,166345.5,164506.0,0.0,-1839.5,-1839.5,-1.1058309362140846,1,PE,-3.55,-3.9,22200
2024-02-29,164506.0,163004.5,0.0,-1501.5,-1501.5,-0.9127326662857281,1,PE,13.1,-28.75,21950
2024-03-01,163004.5,167437.5,0.0,4433.0,4433.0,2.719556822050925,1,PE,25.3,-16.15,22200
2024-03-02,167437.5,169296.5,0.0,1859.0,1859.0,1.1102650242627847,1,PE,13.65,-6.25,22400
2024-03-04,169296.5,170811.0,1514.5,0.0,1514.5,0.894584353486339,1,CE,-7.55,6.1,22400
2024-03-05,170811.0,169303.0,0.0,-1508.0,-1508.0,-0.8828471234288191,1,PE,-2.8,-7.85,22350
2024-03-06,169303.0,168100.5,0.0,-1202.5,-1202.5,-0.7102650277904112,1,PE,22.3,-26.05,22350
2024-03-07,168100.5,170336.5,2236.0,0.0,2236.0,1.3301566622347942,1,CE,-18.1,-8.3,22500
2024-03-11,170336.5,174681.75,4345.25,0.0,4345.25,2.5509799719966066,1,CE,-18.65,3.0,22450
2024-03-12,174681.75,173443.5,0.0,-1238.25,-1238.25,-0.7088605421001335,1,PE,32.35,-30.85,22400
2024-03-13,173443.5,179755.0,6311.5,0.0,6311.5,3.6389371755067215,1,CE,-25.05,16.95,22350
2024-03-14,179755.0,178841.75,0.0,-913.25,-913.25,-0.5080526271870046,1,PE,27.0,-53.15,22000
2024-03-15,178841.75,180060.5,1218.75,0.0,1218.75,0.6814683931464549,1,CE,-27.1,37.7,22050
2024-03-18,180060.5,177805.0,-2255.5,0.0,-2255.5,-1.2526345311714675,1,CE,-9.95,19.1,21950
2024-03-19,177805.0,183255.25,5450.25,0.0,5450.25,3.065296251511487,1,CE,-10.4,9.9,21950
2024-03-20,183255.25,181796.0,0.0,-1459.25,-1459.25,-0.7962936941779294,1,PE,-1.55,-6.65,21850
2024-03-21,181796.0,180570.75,-1225.25,0.0,-1225.25,-0.6739697243063654,1,CE,-13.55,-10.55,22000
2024-03-22,180570.75,177727.0,-2843.75,0.0,-2843.75,-1.5748674688453141,1,CE,-41.8,23.75,21900
2024-03-26,177727.0,175546.25,-2180.75,0.0,-2180.75,-1.2270223432567928,1,CE,-34.7,7.75,22000
2024-03-27,175546.25,177317.5,0.0,1771.25,1771.25,1.0089933564516473,1,PE,31.25,-29.55,22100
2024-03-28,177317.5,179387.75,0.0,2070.25,2070.25,1.1675384550312293,1,PE,46.15,-42.6,22250
2024-04-01,179387.75,180353.0,0.0,965.25,965.25,0.5380802200819175,1,PE,14.05,-20.55,22500
2024-04-02,180353.0,179105.0,0.0,-1248.0,-1248.0,-0.6919762909405444,1,PE,15.65,-18.4,22450
2024-04-03,179105.0,177606.75,-1498.25,0.0,-1498.25,-0.836520476815276,1,CE,-13.3,3.7,22350
2024-04-04,177606.75,176206.0,-1400.75,0.0,-1400.75,-0.7886806103934676,1,CE,-57.55,39.95,22450
2024-04-05,176206.0,178227.5,0.0,2021.5,2021.5,1.1472367569776285,1,PE,12.5,-6.2,22450
2024-04-08,178227.5,180463.5,0.0,2236.0,2236.0,1.2545763139807269,1,PE,22.75,-24.0,22600
2024-04-09,180463.5,179316.25,0.0,-1147.25,-1147.25,-0.6357241214982532,1,PE,8.75,-19.0,22750
2024-04-10,179316.25,178747.5,0.0,-568.75,-568.75,-0.31717705450565686,1,PE,4.85,-18.5,22700
2024-04-12,178747.5,182186.0,3438.5,0.0,3438.5,1.9236632680177346,1,CE,-19.15,3.75,22650
2024-04-15,182186.0,179742.0,-2444.0,0.0,-2444.0,-1.341486173471068,1,CE,-46.65,32.3,22300
2024-04-16,179742.0,178354.25,0.0,-1387.75,-1387.75,-0.7720788686005496,1,PE,-3.15,-6.3,22200
2024-04-18,178354.25,177379.25,-975.0,0.0,-975.0,-0.5466648537951857,1,CE,-28.25,23.7,22200
2024-04-19,177379.25,183898.75,0.0,6519.5,6519.5,3.6754580933226406,1,PE,6.95,-9.9,21850
2024-04-22,183898.75,182000.75,-1898.0,0.0,-1898.0,-1.032089668907483,1,CE,-20.15,23.1,22200
2024-04-23,182000.75,182888.0,887.25,0.0,887.25,0.48749799107970715,1,CE,-1.65,0.05,22400
2024-04-24,182888.0,181776.5,-1111.5,0.0,-1111.5,-0.6077490048554306,1,CE,-2.5,-0.5,22400
2024-04-25,181776.5,180843.75,0.0,-932.75,-932.75,-0.5131301350834678,1,PE,32.15,-22.5,22400
2024-04-26,180843.75,178884.0,0.0,-1959.75,-1959.75,-1.0836702954898911,1,PE,12.2,0.6,22600
2024-04-29,178884.0,177424.75,0.0,-1459.25,-1459.25,-0.8157521075110128,1,PE,1.4,-2.7,22500
2024-04-30,177424.75,176202.75,0.0,-1222.0,-1222.0,-0.6887426923244925,1,PE,22.95,-11.4,22700
2024-05-02,176202.75,175426.0,0.0,-776.75,-776.75,-0.44082739911834523,1,PE,-5.65,-15.1,22650
2024-05-03,175426.0,173875.75,0.0,-1550.25,-1550.25,-0.8837059500872163,1,PE,3.85,3.0,22750
2024-05-08,173875.75,172598.5,0.0,-1277.25,-1277.25,-0.7345762706990481,1,PE,14.1,-27.1,22250
